21-12-2011,200810,STATE SERVICE (PRELIM) EXAM-2008 EXTENDED RESULT (775 CANDIDATES) ,https://psc.cg.gov.in/pdf/RESULT/Extended_SSPE2008result.pdf
14-12-2011,201102,SELECTION LIST-SAHAYAK BHAUMIKI VID-2011,https://psc.cg.gov.in/pdf/RESULT/SBV2011/1FINAL_SELECTION.pdf
15-12-2011,201102,MERIT LIST OF MARKS OF CANDIDATES APPEARED IN INTERVIEW-SAHAYAK BHAUMIKI VID-2011,https://psc.cg.gov.in/pdf/RESULT/SBV2011/2MERIT_INTERVIEW.pdf
15-12-2011,201102,MERIT LIST OF CANDIDATES APPEARED IN WRITTEN EXAM -SAHAYAK BHAUMIKI VID-2011,https://psc.cg.gov.in/pdf/RESULT/SBV2011/3MERIT_WRITTEN.pdf
17-11-2011,200905,AMENDED SELECTION LIST-DISTRICT AYURVEDA OFFICER-2009,https://psc.cg.gov.in/pdf/RESULT/dao2009/1FINAL_SELECTION_AMENDED.pdf
18-11-2011,200905,AMENDED MERIT LIST OF MARKS OF CANDIDATES APPEARED IN INTERVIEW-DISTRICT AYURVEDA OFFICER-2009,https://psc.cg.gov.in/pdf/RESULT/dao2009/2MERIT_INTERVIEW_AMENDED.pdf
18-11-2011,200905,LIST OF CANDIDATES ABSENT IN INTERVIEW-DISTRICT AYURVEDA OFFICER-2009,https://psc.cg.gov.in/pdf/RESULT/dao2009/4ABSENT.pdf
14-10-2011,200906,SELECTION LIST-VISHESHGYA CHIKITSAK-2009,https://psc.cg.gov.in/pdf/RESULT/VC2009/1FINAL_SELECTION.pdf
15-10-2011,200906,MERIT LIST OF CANDIDATES APPEARED IN INTERVIEW-VISHESHGYA CHIKITSAK-2009,https://psc.cg.gov.in/pdf/RESULT/VC2009/2MERIT_INTERVIEW.pdf
15-10-2011,200906,LIST OF CANDIDATES DECLARED NOT ELEGEBLE(NE) FOR INTERVIEW-VISHESHGYA CHIKITSAK-2009 ,https://psc.cg.gov.in/pdf/RESULT/VC2009/3NE.pdf
15-10-2011,200906,LIST OF CANDIDATES ABSENT IN INTERVIEW-VISHESHGYA CHIKITSAK-2009,https://psc.cg.gov.in/pdf/RESULT/VC2009/4ABSENT.pdf
14-10-2011,201102,LIST OF CANDIDATES - INTERVIEW SAHAYAK BHAUMIKI VID-2011,https://psc.cg.gov.in/pdf/RESULT/SBV_INT.pdf
28-06-2011,200904,SELECTION LIST-SENIOR SCIENTIFIC OFFICER GRADE-II-2009,https://psc.cg.gov.in/pdf/RESULT/SSO/1FINAL_SELECTION.pdf
29-06-2011,200904,MERIT LIST OF CANDIDATES APPEARED IN INTERVIEW-SENIOR SCIENTIFIC OFFICER GRADE-II-2009,https://psc.cg.gov.in/pdf/RESULT/SSO/2MERIT_INTERVIEW.pdf
29-06-2011,200904,LIST OF CANDIDATES ABSENT IN INTERVIEW-SENIOR SCIENTIFIC OFFICER GRADE-II-2009,https://psc.cg.gov.in/pdf/RESULT/SSO/3NE.pdf
